id,name_ja,name_en,name_zh_hant,name_zh_hans,name_th,name_ko,name_vi
1660,鬼ヶ城,onigajo,,,กำแพงหินโอนิกะโจ,오니가죠,Onigajo
1661,鍋石温泉,,,,นาเบะอิชิออนเซ็น,나베이시 온천,
1662,竜頭の滝,ryuzu falls,,,น้ำตกริวสึ,류즈 폭포,thác Ryuzu
1663,奥日光湯元温泉,nikko yumoto onsen,,,โอคุนิกโก้ยูโมโตะออนเซ็น,오쿠닛코 유모토 온천,Nikko yumoto onsen
1664,広島城,hiroshima castle,,,ปราสาทฮิโรชิม่า,히로시마 성,lâu đài Hiroshima
1665,福山城,fukuyama castle,,,ปราสาทฟุคุยามะ,후쿠야마 성,lâu đài Fukuyama
1666,帝釈峡,taishaku valley,,,หุบเขาไทชาคุ,타이샤쿠 협곡,thung lũng Taishaku
1667,高千穂神社,takachiho shrine,,,ศาลเจ้าทาคาชิโฮะ,타카치호 신사,điện thờ Takachiho
1668,富貴寺,fukiji temple,,,วัดฟุคิจิ,후키지,đền Fukiji
1669,白神山地,shirakami-sanchi,,,เทือกเขาชิราคามิ,시라카미 산지,Shirakami-Sanchi
1670,真駒内公園,makomanai park,,,สวนมาโคมะไน,마코마나이 공원,công viên Makomanai
1671,弘前公園,hirosaki park,,,สวนฮิโรซากิ,히로사키 공원,công viên Hirosaki
1672,高遠城,takato castle,,,ปราสาทาคาโท,타카토 성,lâu đài Takato
1673,高田公園,takada park,,,สวนทาคาดะ,타카다 공원,công viên Takada
1674,岡崎公園,okazaki park,,,สวนโอคาซากิ,오카자키 공원,công viên Okazaki
1675,谷中霊園,yanaka cemetery,,,สุสานยานากะ,야나카 영원,nghĩa trang Yanaka
1676,谷中商店街,yanaka ginza shopping street,,,ย่านร้านค้ายานากะ,야나카 긴자 상점가,phố mua sắm Yanaka Ginza
1677,興福寺,kofukuji temple,,,วัดโคฟุคุ,코후쿠지,đền Kofukuji
1678,唐招提寺,toshodaiji temple,,,วัดโทโชได,토쇼다이지,đền Toshodaiji
1679,平城京,heijo-kyo,,,พระราชวังเฮโจ,헤이죠쿄,Heijo-Kyo
1680,錦市場,nishiki market,,,ตลาดนิชิกิ,니시키 시장,chợ Nishiki
1681,北野異人館,kobe kitano ijinkan,北野異人館,北野异人馆,บ้านคิตาโนะอิจินคัง,키타노 이진칸,Kobe Kitano Ijinkan
1682,合掌村,gassho village,合掌村,合掌村,หมู่บ้านกัชโชมุระ,갓쇼무라,làng Gassho
1683,指宿溫泉,ibusuki onsen,,,อิบุซุคิออนเซ็น,이부스키 온천,Ibusuki onsen
1684,嵐山竹林の小径,arashiyama bamboo forest,,,ทางเดินป่าไผ่,아라시야마 대나무숲길,rừng tre Arashiyama
1685,弘前城,hirosaki castle,,,ปราสาทฮิโรซากิ,히로사키 성,lâu đài Hirosaki
1686,中城城,nakagusuku castle,,,ปราสาทนาคากุสุคุ,나카구스쿠 성,lâu đài Nakagusuku
1687,江戸城,edo castle,,,ปราสาทเอโดะ,에도 성,lâu đài Edo
1688,勝連城,katsuren castle,,,ปราสาทคัตสึเรน,카츠렌 성,lâu đài Katsuren
1689,若松城,wakamatsu castle,,,ปราสาทวาคามัตสึ,와카마츠 성,lâu đài Wakamatsu
1690,安曇野,azumi basin,,,อะสุมิโนะ,아즈미노,lưu vực Azumi
1691,上田城,ueda castle,,,ปราสาทอุเอดะ,우에다 성,lâu đài Ueda
1692,上諏訪温泉,kamisuwa onsen,,,คามิซุวะออนเซ็น,카미스와 온천,Kamisuwa onsen
1693,下諏訪温泉,shimosuwa onsen,,,ชิโมซุวะออนเซ็น,시모스와 온천,Shimosuwa onsen
1694,金沢駅,kanazawa station,,,สถานีคานาซาว่า,카나자와역,ga Kanazawa
1695,妙立寺,myoryuji temple,,,วัดเมียวริวจิ,묘류지,đền Myoryuji
1696,湯野上温泉,yunokami onsen,,,ยุโนะกะมิออนเซ็น,유노카미 온천,Yunokami onsen
1697,会津若松,aizuwakamatsu,,,ไอสุวากามัตสึ,아이즈 와카마츠,Aizuwakamatsu
1698,ホテルニューオータニ,hotel new otani,,,hotel new otani,호텔 뉴 오타니,khách sạn New Otani
1699,星のや,hoshinoya,星野(星のや),星野(星のや),hoshinoya,호시노야,Hoshinoya
1700,星野リゾート,hoshino resorts,星野(星野リゾート),星野(星野リゾート),hoshino resorts,호시노 리조트,khu nghỉ dưỡng Hoshino
1701,アパホテル,apa hotel,apa hotel,apa hotel,apa hotel,아파 호텔,khách sạn Apa
1702,浅草ビューホテル,asakusa view hotel,,,,아사쿠사 뷰 호텔,khách sạn Asakusa view
1703,京王プラザホテル,keio plaza hotel,,,,게이오 프라자 호텔,khách sạn Keio Plaza
1704,ヒルトンホテル,hilton,希爾頓酒店,希尔顿酒店,hilton,힐튼 호텔,Hilton
1705,プリンスホテル,prince hotel,王子大飯店,王子大饭店,prince hotel,프린스 호텔,khách sạn Prince
1706,帝国ホテル,imperial hotel,帝國飯店,帝国饭店,imperial hotel,임페리얼 호텔,khách sạn Imperial
1707,ザ・リッツ・カールトン,the ritz-carlton,麗思卡爾頓酒店,丽思卡尔顿酒店,the ritz-carlton,리츠칼튼,Ritz-carlton
1708,9h ninehours,ninehours,,,ninehours,나인아워스,9 tiếng
1709,ファーストキャビン,first cabin,,,first cabin,퍼스트 캐빈,cabin đầu tiên
1710,センチュリオンホテル,centurion,,,centurion,센츄리온 호텔,Centurion
1711,マイステイズホテルズ,hotel mystays,hotel mystays,hotel mystays,hotel mystays,마이스테이즈 호텔,khách sạn mystays
1712,マリオットホテル,marriott hotel,萬豪酒店,万豪酒店,marriott hotel,메리어트 호텔,khách sạn Marriott
1713,サンルートホテル,sunroute hotel,燦路都大飯店,灿路都大饭店,sunroute hotel,선루트 호텔,khách sạn Sunroute
1714,ANAクラウンプラザホテル,ana crown plaza hotel,ANA皇冠假日酒店,ANA皇冠假日酒店,ana crown plaza hotel,ANA 크라운 플라자 호텔,khách sạn Ana Crown Plaza
1715,インターコンチネンタルホテル,intercontinental hotel,洲際酒店,洲际酒店,intercontinental hotel,인터컨티넨탈 호텔,khách sạn Intercontiental
1716,日航ホテル,hotel nikko,日航酒店,日航酒店,hotel nikko,호텔 닛코,khách sạn Nikko
1717,三井ガーデンホテル,mitsui garden hotel,三井花園飯店,三井花园饭店,mitsui garden hotel,미츠이 가든 호텔,khách sạn vườn Mitsui
1718,ホテルオークラ,hotel okura,大倉飯店,大仓饭店,hotel okura,호텔 오쿠라,khách sạn Okura
1719,グランドハイアットホテル,grand hyatt hotel,君悅酒店,君悦酒店,grand hyatt hotel,그랜드 하얏트 호텔,khách sạn Grand Hyatt
1720,マンダリンオリエンタルホテル,mandarin oriental hotel,文華東方酒店,文华东方酒店,mandarin oriental hotel,만다린 오리엔탈 호텔,khách sạn Mandarin Oriental
1721,シェラトン,sheraton hotel,喜來登酒店,喜来登酒店,,쉐라톤,khách sạn sheraton
1722,ほろよい,horoyoi,,,horoyoi,호로요이,Horoyoi
1723,ポッキー,pocky,pocky,pocky,ป็อกกี้,포키,Pocky
1724,PASHADELIC,pashadelic,,,pashadelic,PASHADELIC,Pashadel
1725,トトロ,totoro,,龙猫,โตโตโร่,토토로,Totoro
1726,ハローキティ,hello kitty,,hello kitty,hello kitty,헬로키티,Hello Kitty
1727,グリコ,glico,,固力果,กูลิโกะ,글리코,Glico
1728,ハーゲンダッツ,haagen-dazs,,,haagen-dazs,하겐다즈,Haagen-dazs
1729,ポケモン,pokemon,寶可夢,宝可梦,โปเกมอน,포켓몬,Pokemon
1730,カルビー,calbee,卡樂比,卡乐比,คาลบี้,가루비,Calbee
1731,白い恋人,shiroi koibito,,,shiroi koibito,시로이 코이비토,Shiroi Koibito
1732,六花亭,rokkatei,六花亭,六花亭,rokkatei,로카테이,Rokkatei
1733,うまい棒,umaibou,,,umaibo,우마이봉,Umaibou (bánh phòng phành gậy)
1734,Airbnb,airbnb,airbnb,airbnb,airbnb,에어비앤비,Airbnb
1735,ジブリ,ghibli,吉卜力,吉卜力,จิบลิ,지브리,Ghibli
1736,キットカット,kitkat,kitkat,kitkat,คิทแคท,킷캣,Kitkat
1737,ポテトチップス,potato chips,洋芋片,洋芋片,มันฝรั่งทอดกรอบ,감자칩,khoai tây chiên
1738,シートマスク,face masks,面膜,面膜,มาสก์หน้า,마스크팩,mặt nạ
1739,スカジャン,sukajan,,,,자수 항공점퍼,Sukajan
1740,サマンサタバサ,samantha thavasa,,,samantha thavasa,사만사타바사,Samantha Thavasa
1741,肌ラボ,Hada Labo,,,ฮาดะลาโบะ,하다라보,Hada Labo
1742,ロイズ,royce,Royce,Royce,รอยซ์,로이스,Royce
1743,富士フイルム,fujifilm,富士軟片,富士软片,ฟูจิฟิล์ม,후지필름,Fujifilm
1744,伊勢丹,isetan,,,อิเซตัน,이세탄,Isetan
1745,ローソン,lawson,,,ลอว์สัน,로손,Lawson
1746,鳥貴族,torikizoku,,,torikizoku,토리키조쿠,Torikizoku
1747,ロフト,loft,LOFT,LOFT,ลอฟต์,로프트,gác xép
1748,ロボットレストラン,robot restaurant,,,robot restaurant,로봇 레스토랑,nhà hàng robot
1749,無印良品,muji,無印良品,无印良品,มูจิ,MUJI,Muji
1750,ドン・キホーテ,donki,唐吉軻德,唐吉轲德,ดองกิโฮเต้,돈키호테,Donki
1751,スターバックス,starbucks,星巴克,星巴克,สตาร์บัคส์,스타벅스,Starbucks
1752,東急HANDS,tokyu hands,東急手創,东急手创,Tokyu hands,도큐핸즈,Tokyu Hands
1753,軽井沢プリンスショッピングプラザ,karuizawa prince shopping plaza,輕井澤王子購物廣場,轻井泽王子购物广场,Karuizawa Prince Shopping Plaza,가루이자와ㆍ프린스 쇼핑 플라자,Trung tâm mua sắm Karuizawa prince shopping plaza
1754,PLAZA,plaza,,,PLAZA,플라자,plaza
1755,Francfranc,francfranc,,,Francfranc,프랑프랑,Francfranc
1756,北菓楼(北海道土産),kitakaro (hokkaido souvenirs),,,Kitakarou,키타카로(홋카이도 기념품 과자점),Kitakaro (quà lưu niệm hokkaido)
1757,セブンイレブン,seven eleven,,,เซเว่น อีเลฟเว่น,세븐일레븐,Seven Eleven
1758,ファミリーマート,familymart,,,แฟมิลี่มาร์ท,훼미리마트,Familymart
1759,ミニストップ,mini stop,,,มินิสต็อป,미니스톱,Mini stop
1760,マツモトキヨシ,matsumoto kiyoshi,,,มัตสึโมโตะคิโยชิ,마츠모토키요시,Matsumoto Kiyoshi
1761,イオン,aeon,,,อิออน,이온,Aeon
1762,丸井,marui,,,Marui,마루이,Marui
1763,GINZA SIX,ginza six,,,GINZA SIX,GINZA SIX,Ginza Six
1764,shibuya109,shibuya109,,,SHIBUYA109,SHIBUYA109,Shibuya109
1765,東急PLAZA,tokyu plaza,東急PLAZA,东急PLAZA,โตคิวพลาซ่า,도큐플라자,Tokyu Plaza
1766,coucou,coucou,,,coucou,CouCou,Coucou
1767,三越,mitsukoshi,,,มิตสึโคชิ,미츠코시,Mitsukoshi
1768,高島屋,takashimaya,,,ทาคาชิมายะ,타카시마야,Takashimaya
1769,東武百貨店,tobu,,,โทบุ,토부 백화점,Tobu
1770,大丸,daimaru,,,ไดมารู,다이마루,Daimaru
1771,京王百貨店,keio,,,เคโอ,게이오 백화점,Keio
1772,ヨドバシ,yodobashi,,,โยโดบาชิ,요도바시,Yodobashi
1773,ビックカメラ,bic camera,,,bic camera,빅카메라,Bic camera
1774,ユニクロ,uniqlo,,,ยูนิโคล่,유니클로,Uniqlo
1775,夢庵,yumean,,,ยูเมะอัง,유메안,Yumean
1776,華屋与兵衛,hanaya yohei,,,ฮานายะโยเฮ,하나야 요헤이,Hanaya Yohei
1777,とんでん,tonden,,,,톤덴,Tonden
1778,和食さと,washoku sato,,,,와쇼쿠 사토,Washoku Sato
1779,藍屋,aiya,,,,아이야,Aiya
1780,bookoff,bookoff,,,bookoff,북오프,Bookoff
1781,アニメイト,animate,,,animate,애니메이트,Animate
1782,ジェラートピケ,gelato pique,,,gelato pique,젤라토 피케,Gelato Pique
1783,モスバーガー,mos burger,,,mos burger,모스버거,Mos Burger
1784,サークルケイサンクス,circle k,,,circle k,서클K 상크스,Circle K
1785,タイガー魔法瓶,tiger,,,ไทเกอร์,타이거,Tiger
1786,象印,zojirushi,,,zojirushi,조지루시,Zojirushi
1787,東芝,toshiba,,,โตชิบา,도시바,Toshiba
1788,日立,hitachi,,,ฮิตาชิ,히타치,Hitachi
1789,パナソニック,panasonic,,,พานาโซนิค,파나소닉,Panasonic
1790,サーモス,thermos,,,thermos,써모스,Thermos
1791,資生堂,shiseido,,,ชิเซโด้,시세이도,Shiseido
1792,カネボウ,kanebo,,,คาเนโบะ,가네보,Kanebo
1793,コーセー,kose,,,โคเซ่,코세,Kose
1794,東急百貨店,tokyu,,,โตคิว,도큐 백화점,Tokyu
1795,西武百貨店,seibu,,,เซบุ,세이부 백화점,Seibu
1796,ダイソー,daiso,,,ไดโซะ,다이소,Daiso
1797,まんだらけ,mandarake,,,mandarake,만다라케,Mandarake
1798,スシロー,sushiro,,,sushiro,스시로,Sushiro
1799,ケンタッキー,kfc,,,เคเอฟซี,KFC,Kfc
1800,マクドナルド,mcdonald's,,,แม็คโดนัล,맥도날드,Mcdonald
1801,ディズニー,disney,,,ดิสนีย์,디즈니,Disney
1802,ディオール,dior,,,dior,디올,Dior
1803,Can Do,can do,,,Can Do,Can Do,can do
1804,ガスト,gusto,,,กัสโตะ,가스토,gusto
1805,サイゼリヤ,saizeriya,,,saizeriya,사이제리야,Saizeriya
1806,ココス,coco's,,,coco's,코코스,Coco
1807,ジョナサン,jonathan's,,,jonathan's,조나산,Jonathan
1808,デニーズ,denny's,,,denny's,데니스,Denny’s
1809,lush,lush,,,lush,lush,Lush
1810,ロッテ,lotte,,,ลอตเต้,롯데,Lotte
1811,すきやばし 次郎,sukiyabashi jiro,,,,스키야바시 지로,Sukiyabashi Jiro
1812,コスプレ,cosplay,,,คอสเพลย์,코스프레,Cosplay
1813,スラムダンク,slam dunk,,,Slam dunk,슬램덩크,Slam Dunk
1814,名探偵コナン,detective conan,,,โคนัน,명탐정 코난,thám tử Conan
1815,プリクラ,purikura,,大头贴,purikura,스티커 사진,Purikura
1816,ネイルアート,nail art,,美甲,แต่งเล็บ,네일 아트,nghệ thuật làm móng
